result_id,date,experiment_name,status,backbone,model_size,task,dataset,reference_policy,reward_type,target_type,probe_type,feature_type,candidate_or_state_level,layer,timestep,horizon,K,n_documents,n_problems,n_states,n_candidates,n_examples,metric,baseline_value,hidden_value,delta,ci_low,ci_high,p_value,statistical_method,seeds_or_folds,positive_or_negative,headline_candidate,source_path,source_key,notes
REGISTRY_1216,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P1_residual_hi,hg,candidate within state,12,,,,,,,,,within_r2,,0.0002957608408256096,,,,,,,positive,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1216,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1217,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P1_residual_hi_hg,hg,candidate within state,12,,,,,,,,,within_r2,,-0.00011756490910186379,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1217,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1218,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_bilinear_r2,hg,candidate within state,12,,,,,,,,,within_r2,,-0.1062744525800845,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1218,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1219,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_bilinear_r4,hg,candidate within state,12,,,,,,,,,within_r2,,-0.16196168766215546,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1219,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1220,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_bilinear_r8,hg,candidate within state,12,,,,,,,,,within_r2,,-0.2613865997688287,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1220,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1221,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_shuffled_hg,hg,candidate within state,12,,,,,,,,,within_r2,,-0.6115649896755411,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1221,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1222,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_gaussian_hg,hg,candidate within state,12,,,,,,,,,within_r2,,-0.6733733865732119,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1222,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1223,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P3_FiLM,hg,candidate within state,12,,,,,,,,,within_r2,,-0.0202821736165939,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1223,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1224,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P4_relational_MLP,hg,candidate within state,12,,,,,,,,,within_r2,,-0.01792257805931241,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1224,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1225,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P8_RankNet,hg,candidate within state,12,,,,,,,,,within_r2,,-0.10435741548353805,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1225,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1226,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P9_ListNet,hg,candidate within state,12,,,,,,,,,within_r2,,-0.022968460350901276,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1226,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1227,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P5_rbf,hg,candidate within state,12,,,,,,,,,within_r2,,0.00045678309848240506,,,,,,,positive,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1227,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1228,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P6_boosting,hg,candidate within state,12,,,,,,,,,within_r2,,0.0003266668073935719,,,,,,,positive,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1228,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1229,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P6_boosting_cheap,hg,candidate within state,12,,,,,,,,,within_r2,,-0.08034714360859252,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1229,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1230,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P7_pairwise_hi,hg,candidate within state,12,,,,,,,,,within_r2,,-31.62342179034556,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1230,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1231,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P7_pairwise_relational,hg,candidate within state,12,,,,,,,,,within_r2,,-42.756474395688734,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1231,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1232,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P10_action_hash_diagnostic,hg,candidate within state,12,,,,,,,,,within_r2,,-0.023631687565617954,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1232,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1233,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P12_adjacent_12_10,hg,candidate within state,12,,,,,,,,,within_r2,,5.263470647742796e-05,,,,,,,positive,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1233,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1234,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P12_adjacent_12_11,hg,candidate within state,12,,,,,,,,,within_r2,,-0.0005227371817433379,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1234,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1235,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P12_adjacent_12_12,hg,candidate within state,12,,,,,,,,,within_r2,,-0.00019886517772294,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1235,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1236,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P12_scalar_mix,hg,candidate within state,12,,,,,,,,,within_r2,,-0.01996240571110297,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1236,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1237,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P13_PLS,hg,candidate within state,12,,,,,,,,,within_r2,,-0.023196290310117496,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1237,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1238,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P0_cheap,hg,candidate within state,0,,,,,,,,,within_r2,,-0.0007741116214072807,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1238,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1239,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P0_hi,hg,candidate within state,0,,,,,,,,,within_r2,,0.0006060353984580491,,,,,,,positive,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1239,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1240,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P0_hg,hg,candidate within state,0,,,,,,,,,within_r2,,1.2566003793068603e-10,,,,,,,positive,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1240,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1241,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P0_cheap_hi,hg,candidate within state,0,,,,,,,,,within_r2,,-7.10173478479792e-05,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1241,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1242,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P0_cheap_hi_hg,hg,candidate within state,0,,,,,,,,,within_r2,,-0.00036816034720610347,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1242,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1243,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P1_residual_hi,hg,candidate within state,0,,,,,,,,,within_r2,,-0.0008518488244264599,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1243,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1244,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P1_residual_hi_hg,hg,candidate within state,0,,,,,,,,,within_r2,,-0.000999015802284564,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1244,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1245,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_bilinear_r2,hg,candidate within state,0,,,,,,,,,within_r2,,-0.23008476495669372,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1245,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1246,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_bilinear_r4,hg,candidate within state,0,,,,,,,,,within_r2,,-0.4065645557268034,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1246,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1247,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_bilinear_r8,hg,candidate within state,0,,,,,,,,,within_r2,,-0.5858619756325016,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1247,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1248,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_shuffled_hg,hg,candidate within state,0,,,,,,,,,within_r2,,-1.4257290953504773,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1248,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1249,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P2_gaussian_hg,hg,candidate within state,0,,,,,,,,,within_r2,,-1.2267723755433781,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1249,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1250,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P3_FiLM,hg,candidate within state,0,,,,,,,,,within_r2,,-0.12293456356234045,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1250,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1251,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P4_relational_MLP,hg,candidate within state,0,,,,,,,,,within_r2,,-0.005580135061882707,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1251,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1252,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P8_RankNet,hg,candidate within state,0,,,,,,,,,within_r2,,-0.3867554899556269,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1252,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1253,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P9_ListNet,hg,candidate within state,0,,,,,,,,,within_r2,,-0.022331450006803255,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1253,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1254,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P5_rbf,hg,candidate within state,0,,,,,,,,,within_r2,,0.0002396120893926046,,,,,,,positive,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1254,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1255,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P6_boosting,hg,candidate within state,0,,,,,,,,,within_r2,,-0.10021838292905483,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1255,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1256,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P6_boosting_cheap,hg,candidate within state,0,,,,,,,,,within_r2,,-0.18296177372297162,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1256,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1257,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P7_pairwise_hi,hg,candidate within state,0,,,,,,,,,within_r2,,-23.420218947002127,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1257,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1258,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P7_pairwise_relational,hg,candidate within state,0,,,,,,,,,within_r2,,-53.64374106085148,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1258,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1259,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P10_action_hash_diagnostic,hg,candidate within state,0,,,,,,,,,within_r2,,-0.02378181392280876,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1259,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1260,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P12_adjacent_0_0,hg,candidate within state,0,,,,,,,,,within_r2,,-0.0007985494646023383,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1260,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1261,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P12_adjacent_0_1,hg,candidate within state,0,,,,,,,,,within_r2,,0.00018901132531212728,,,,,,,positive,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1261,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1262,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P12_adjacent_0_2,hg,candidate within state,0,,,,,,,,,within_r2,,0.0001198608729020556,,,,,,,positive,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1262,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1263,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P12_scalar_mix,hg,candidate within state,0,,,,,,,,,within_r2,,-0.054374592536701405,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1263,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1264,2026-09-02,taskE_svamp_exploratory,taskE_svamp_exploratory,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,P13_PLS,hg,candidate within state,0,,,,,,,,,within_r2,,-0.016484819036574283,,,,,,,negative_or_zero,no,rescue_audit/results/screen_taskE_svamp_all_quick/report.json,registry row 1264,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1265,2026-09-02,taskCD_posthoc_crossfit,taskCD_posthoc_crossfit,Nemotron_taskCD_GSM8K,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskCD_GSM8K,A_task,A_task,bilinear,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.2400714809032174,,,,,,,negative_or_zero,no,rescue_audit/results/taskCD_crossfit_confirmatory.json,registry row 1265,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1266,2026-09-02,taskCD_posthoc_crossfit,taskCD_posthoc_crossfit,Nemotron_taskCD_GSM8K,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskCD_GSM8K,A_task,A_task,no_state_interaction,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.06590157004058872,,,,,,,negative_or_zero,no,rescue_audit/results/taskCD_crossfit_confirmatory.json,registry row 1266,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1267,2026-09-02,taskCD_posthoc_crossfit,taskCD_posthoc_crossfit,Nemotron_taskCD_GSM8K,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskCD_GSM8K,A_task,A_task,cheap_only,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.026480506406441284,,,,,,,negative_or_zero,no,rescue_audit/results/taskCD_crossfit_confirmatory.json,registry row 1267,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1268,2026-09-02,taskCD_posthoc_crossfit,taskCD_posthoc_crossfit,Nemotron_taskCD_GSM8K,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskCD_GSM8K,A_task,A_task,shuffled_hg,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.31442971293014055,,,,,,,negative_or_zero,no,rescue_audit/results/taskCD_crossfit_confirmatory.json,registry row 1268,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1269,2026-09-02,taskCD_posthoc_crossfit,taskCD_posthoc_crossfit,Nemotron_taskCD_GSM8K,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskCD_GSM8K,A_task,A_task,gaussian_hg,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.4468733538001879,,,,,,,negative_or_zero,no,rescue_audit/results/taskCD_crossfit_confirmatory.json,registry row 1269,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1270,2026-09-02,taskE_posthoc_crossfit,taskE_posthoc_crossfit,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,bilinear,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.2779447206048016,,,,,,,negative_or_zero,no,rescue_audit/results/taskE_svamp_crossfit.json,registry row 1270,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1271,2026-09-02,taskE_posthoc_crossfit,taskE_posthoc_crossfit,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,no_state_interaction,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.07225361876020853,,,,,,,negative_or_zero,no,rescue_audit/results/taskE_svamp_crossfit.json,registry row 1271,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1272,2026-09-02,taskE_posthoc_crossfit,taskE_posthoc_crossfit,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,cheap_only,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.028864809746736775,,,,,,,negative_or_zero,no,rescue_audit/results/taskE_svamp_crossfit.json,registry row 1272,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1273,2026-09-02,taskE_posthoc_crossfit,taskE_posthoc_crossfit,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,shuffled_hg,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.305199240162739,,,,,,,negative_or_zero,no,rescue_audit/results/taskE_svamp_crossfit.json,registry row 1273,Registry inventory entry; exploratory unless promoted by a curated master-table row.
REGISTRY_1274,2026-09-02,taskE_posthoc_crossfit,taskE_posthoc_crossfit,Nemotron_taskE_SVAMP,169.6M,OpenWebText continuations,OpenWebText,Nemotron_taskE_SVAMP,A_task,A_task,gaussian_hg,hg,candidate within state,val_selected,,,,,,,,,within_r2,,-0.389841036329698,,,,,,,negative_or_zero,no,rescue_audit/results/taskE_svamp_crossfit.json,registry row 1274,Registry inventory entry; exploratory unless promoted by a curated master-table row.
